,L,counts,cps,cps_per_nA,baseline,cps_per_nA_corrected,fit
110,127.2,63.0,105.0,1.0479041916167664,0.9401274449517913,0.10777674666497505,1.7124741030347308e-12
111,127.22,58.0,96.66666666666669,0.9647371922821024,0.9397871112280671,0.02495008105403529,1.8032024525227335e-12
112,127.24,60.0,100.0,0.998003992015968,0.9394467775043429,0.0585572145116251,1.898647073568372e-12
113,127.26,76.0,126.66666666666669,1.264138389886893,0.9391064437806187,0.3250319461062743,1.9990482524117774e-12
114,127.28,74.0,123.33333333333334,1.2308715901530274,0.9387661100568945,0.2921054800961329,2.1046582595216347e-12
115,127.3,65.0,108.33333333333334,1.0811709913506322,0.9384257763331703,0.14274521501746196,2.2157419339081107e-12
116,127.32,75.0,125.0,1.24750499001996,0.9380854426094465,0.3094195474105135,2.3325772952415795e-12
117,127.34,75.0,125.0,1.24750499001996,0.9377451088857218,0.30975988113423814,2.4554561850672973e-12
118,127.36,56.0,93.33333333333334,0.9314703925482368,0.9374047751619976,-0.00593438261376078,2.5846849384625344e-12
119,127.38,65.0,108.33333333333334,1.0811709913506322,0.9370644414382738,0.14410654991235838,2.7205850875453728e-12
120,127.4,55.0,91.66666666666669,0.914836992681304,0.9367241077145492,-0.02188711503324514,2.8634940983046217e-12
121,127.42,82.0,136.66666666666669,1.3639387890884898,0.9363837739908254,0.42755501509766436,3.0137661422889575e-12
122,127.44,48.0,80.0,0.7984031936127745,0.9360434402671012,-0.13764024665432673,3.1717729047622428e-12
123,127.46,74.0,123.33333333333334,1.2308715901530274,0.935703106543377,0.2951684836096504,3.3379044310013475e-12
124,127.48,59.0,98.33333333333334,0.9813705921490352,0.9353627728196527,0.04600781932938247,3.512570012490997e-12
125,127.5,68.0,113.33333333333334,1.1310711909514306,0.9350224390959285,0.19604875185550208,3.696199114845867e-12
126,127.52,71.0,118.33333333333334,1.180971390552229,0.9346821053722043,0.2462892851800247,3.889242349374701e-12
127,127.54,74.0,123.33333333333334,1.2308715901530274,0.9343417716484801,0.2965298185045473,4.0921724902826846e-12
128,127.56,70.0,116.66666666666669,1.1643379906852962,0.9340014379247559,0.23033655276054033,4.3054855395997175e-12
129,127.58,51.0,85.0,0.8483033932135728,0.9336611042010317,-0.08535771098745881,4.529701842016287e-12
130,127.6,58.0,96.66666666666669,0.9647371922821024,0.9333207704773079,0.031416421804794536,4.7653672519003945e-12
131,127.62,55.0,91.66666666666669,0.914836992681304,0.9329804367535832,-0.01814344407227919,5.013054354875326e-12
132,127.64,55.0,91.66666666666669,0.914836992681304,0.9326401030298594,-0.017803110348555418,5.273363746438688e-12
133,127.66,55.0,91.66666666666669,0.914836992681304,0.9322997693061352,-0.0174627766248312,5.5469253702181095e-12
134,127.68,74.0,123.33333333333334,1.2308715901530274,0.9319594355824106,0.2989121545706168,5.834399918566155e-12
135,127.7,71.0,118.33333333333334,1.180971390552229,0.9316191018586868,0.2493522886935422,6.136480298322589e-12
136,127.72,61.0,101.66666666666669,1.0146373918829008,0.9312787681349626,0.08335862374793823,6.453893164694913e-12
137,127.74,58.0,96.66666666666669,0.9647371922821024,0.9309384344112384,0.03379875787086406,6.7874005263344154e-12
138,127.76,61.0,101.66666666666669,1.0146373918829008,0.9305981006875141,0.08403929119538667,7.137801424824729e-12
139,127.78,66.0,110.0,1.0978043912175648,0.9302577669637899,0.16754662425377487,7.505933691936763e-12
140,127.8,64.0,106.66666666666669,1.0645375914836992,0.9299174332400657,0.1346201582436335,7.89267578815608e-12
141,127.82,52.0,86.66666666666667,0.8649367930805056,0.9295770995163419,-0.06464030643583629,8.298948726133844e-12
142,127.84,55.0,91.66666666666669,0.914836992681304,0.9292367657926173,-0.014399773111313241,8.725718082880328e-12
143,127.86,41.0,68.33333333333334,0.6819693945442449,0.928896432068893,-0.24692703752464817,9.173996104679169e-12
144,127.88,70.0,116.66666666666669,1.1643379906852962,0.9285560983451693,0.23578189234012692,9.644843908882294e-12
145,127.9,64.0,106.66666666666669,1.0645375914836992,0.9282157646214446,0.13632182686225458,1.0139373786914732e-11
146,127.92,58.0,96.66666666666669,0.9647371922821024,0.9278754308977208,0.036861761384381575,1.0658751613015721e-11
147,127.94,77.0,128.33333333333334,1.2807717897538258,0.9275350971739966,0.35323669257982915,1.1204199363438715e-11
148,127.96,68.0,113.33333333333334,1.1310711909514306,0.9271947634502724,0.2038764275011582,1.1776997751027981e-11
149,127.98,68.0,113.33333333333334,1.1310711909514306,0.9268544297265482,0.20421676122488241,1.2378488980313569e-11
150,128.0,65.0,108.33333333333334,1.0811709913506322,0.926514096002824,0.15465689534780824,1.301007962847896e-11
151,128.02,64.0,106.66666666666669,1.0645375914836992,0.9261737622790998,0.13836382920459944,1.3673243657797688e-11
152,128.04,51.0,85.0,0.8483033932135728,0.9258334285553755,-0.0775300353418027,1.4369525565356867e-11
153,128.06,73.0,121.66666666666669,1.2142381902860946,0.9254930948316513,0.28874509545444327,1.5100543676165807e-11
154,128.08,60.0,100.0,0.998003992015968,0.9251527611079271,0.07285123090804091,1.5867993585968304e-11
155,128.1,65.0,108.33333333333334,1.0811709913506322,0.9248124273842033,0.1563585639664289,1.667365176039415e-11
156,128.12,68.0,113.33333333333334,1.1310711909514306,0.9244720936604787,0.20659909729095194,1.7519379297337527e-11
157,128.14,59.0,98.33333333333334,0.9813705921490352,0.9241317599367549,0.05723883221228032,1.840712585974065e-11
158,128.16,71.0,118.33333333333334,1.180971390552229,0.9237914262130307,0.2571799643391983,1.9338933786310836e-11
159,128.18,58.0,96.66666666666669,0.9647371922821024,0.923451092489306,0.041286099792796405,2.031694238795234e-11
160,128.2,52.0,86.66666666666667,0.8649367930805056,0.9231107587655822,-0.0581739656850766,2.134339243809393e-11
161,128.22,56.0,93.33333333333334,0.9314703925482368,0.922770425041858,0.008699967506378803,2.242063086539777e-11
162,128.24,64.0,106.66666666666669,1.0645375914836992,0.9224300913181338,0.1421075001655654,2.3551115657693424e-11
163,128.26,68.0,113.33333333333334,1.1310711909514306,0.9220897575944096,0.20898143335702102,2.47374209863942e-11
164,128.28,65.0,108.33333333333334,1.0811709913506322,0.9217494238706854,0.15942156747994685,2.598224256101056e-11
165,128.3,53.0,88.33333333333334,0.8815701929474385,0.9214090901469612,-0.039838897199522605,2.7288403223771248e-11
166,128.32,73.0,121.66666666666669,1.2142381902860946,0.9210687564232374,0.2931694338628572,2.8658858794838795e-11
167,128.34,55.0,91.66666666666669,0.914836992681304,0.9207284226995127,-0.005891430018208688,3.009670417899727e-11
168,128.36,65.0,108.33333333333334,1.0811709913506322,0.9203880889757885,0.16078290237484372,3.160517974514787e-11
169,128.38,55.0,91.66666666666669,0.914836992681304,0.9200477552520647,-0.005210762570760696,3.318767799047612e-11
170,128.4,59.0,98.33333333333334,0.9813705921490352,0.9197074215283401,0.06166317062069515,3.484775050159896e-11
171,128.42,45.0,75.0,0.7485029940119761,0.9193670878046163,-0.17086409379264023,3.658911522551393e-11
172,128.44,60.0,100.0,0.998003992015968,0.9190267540808921,0.07897723793507594,3.84156640637823e-11
173,128.46,60.0,100.0,0.998003992015968,0.9186864203571679,0.07931757165880016,4.0331470803818266e-11
174,128.48,64.0,106.66666666666669,1.0645375914836992,0.9183460866334436,0.14619150485025556,4.234079940186212e-11
175,128.5,59.0,98.33333333333334,0.9813705921490352,0.9180057529097194,0.0633648392393158,4.444811263274051e-11
176,128.52,60.0,100.0,0.998003992015968,0.9176654191859952,0.08033857282997281,4.665808112213889e-11
177,128.54,58.0,96.66666666666669,0.9647371922821024,0.917325085462271,0.047412106819831434,4.897559277784801e-11
178,128.56,77.0,128.33333333333334,1.2807717897538258,0.9169847517385468,0.363787038015279,5.1405762637046987e-11
179,128.58,57.0,95.0,0.9481037924151696,0.9166444180148225,0.03145937440034707,5.3953943147389575e-11
180,128.6,75.0,125.0,1.24750499001996,0.9163040842910988,0.3312009057288612,5.662573490048229e-11
181,128.62,55.0,91.66666666666669,0.914836992681304,0.9159637505673741,-0.0011267578860700844,5.942699783703118e-11
182,128.64,55.0,91.66666666666669,0.914836992681304,0.9156234168436503,-0.0007864241623463109,6.236386294369986e-11
183,128.66,61.0,101.66666666666669,1.0146373918829008,0.9152830831199261,0.09935430876297469,6.544274446270669e-11
184,128.68,68.0,113.33333333333334,1.1310711909514306,0.9149427493962015,0.21612844155522914,6.867035263581296e-11
185,128.7,55.0,91.66666666666669,0.914836992681304,0.9146024156724777,0.00023457700882634214,7.205370700548619e-11
