,L,cps,cps_per_nA,cps_per_nA_stdev
89,133.9,21.88888888888889,2.1893614105591124,1.0117961130265531
90,134.0,19.66666666666667,1.9671191505179377,1.111977125655417
91,134.1,20.44444444444445,2.044923631222507,1.1794741540002975
92,134.2,23.555555555555557,2.356011384425083,1.3305239855567064
93,134.3,20.77777777777778,2.078170239840797,1.7045133353059847
94,134.4,19.333333333333332,1.9337769285201165,1.2515746188646129
95,134.5,18.666666666666668,1.8671447342060086,1.1665401056806883
96,134.6,20.333333333333336,2.033699085575803,1.2791454411782086
97,134.7,22.000000000000004,2.20061929508235,1.2904460043162151
98,134.8,20.22222222222222,2.0226891604141097,1.1418978424735295
99,134.9,20.111111111111107,2.0114724244725872,1.262002782071495
100,135.0,19.666666666666668,1.9671280411819538,0.8559102690895083
101,135.1,19.66666666666667,1.9671191859021995,1.021771396227729
102,135.2,15.666666666666666,1.5670691539898556,1.046178289815588
103,135.3,19.77777777777778,1.9781802477412676,1.154675681845143
104,135.4,20.11111111111111,2.011605854771141,1.0508310380614112
105,135.5,19.555555555555554,1.9560347251966772,1.0249191048686361
106,135.6,18.888888888888896,1.8892824586100403,0.9976267695090508
107,135.7,20.88888888888889,2.089336907373739,1.0715855233197689
108,135.8,19.88888888888889,1.9893324785108402,1.1256061973301277
109,135.9,19.111111111111118,1.911613641112827,1.1959858523326485
110,136.0,19.66666666666667,1.9671146985081476,1.2793057711767772
111,136.1,16.88888888888889,1.6892346500329245,1.0146308579040908
112,136.2,18.000000000000004,1.800451387314524,1.1044665657065547
113,136.3,20.0,2.0004580510809493,1.1419804143561858
114,136.4,18.777777777777775,1.878168010720988,1.0646699287583554
115,136.5,18.222222222222225,1.822644703747939,0.9498245280120539
116,136.6,18.000000000000004,1.8004747556936134,1.0705478509959296
117,136.7,20.888888888888893,2.0893647188585067,1.092063009050419
118,136.8,19.66666666666667,1.9670869046054347,1.1382203284398165
119,136.9,19.88888888888889,1.9893547325495722,1.0785547154343134
120,137.0,20.555555555555554,2.05604694597024,1.1177413632069937
121,137.1,20.444444444444446,2.0448824690552607,1.228704167974479
122,137.2,19.666666666666668,1.9671113675058405,1.0985610173191531
123,137.3,20.555555555555554,2.056029159962319,1.1044071286909953
124,137.4,20.22222222222222,2.0227280863324095,1.1739785842819834
125,137.5,17.666666666666668,1.767085823202293,1.1665501389013364
126,137.6,17.888888888888893,1.7892479577720566,1.226419843948985
127,137.7,19.333333333333332,1.9336979821374816,1.5903221449597316
128,137.8,18.222222222222225,1.8226569472108527,1.24679967222641
129,137.9,21.11111111111111,2.111662572040506,1.2063529562017619
130,138.0,16.888888888888893,1.6891690403251032,1.1513550211914196
131,138.1,16.555555555555557,1.6559413313728608,1.0221708042475515
132,138.2,21.555555555555557,2.156009158413574,1.6392608173483378
133,138.3,17.666666666666668,1.767015753245569,1.0600141168881685
134,138.4,17.77777777777778,1.7782858992663015,1.2280614496978488
135,138.5,19.11111111111111,1.911540251060509,1.202058077667423
136,138.6,18.22222222222222,1.8225657282146142,0.9339785412885491
137,138.7,17.11111111111111,1.7115002257167755,1.0777361981570464
138,138.8,18.333333333333336,1.8337424648344183,1.146011669880919
139,138.9,20.555555555555554,2.0560146987256753,1.1177933496599264
140,139.0,19.666666666666668,1.967089151087213,0.9617972343829094
141,139.1,18.888888888888893,1.8894058734537778,1.181620421713528
142,139.2,18.0,1.8004057998383218,1.0634981933711567
143,139.3,19.22222222222222,1.922661366293717,1.2774183684365368
144,139.4,18.0,1.8004291366189407,0.8971743604353902
145,139.5,19.77777777777778,1.9782714137770692,1.0819599115135734
146,139.6,18.33333333333333,1.8337491404072668,1.1653694997991482
147,139.7,18.333333333333332,1.8338381029129183,1.0375971136987583
148,139.8,20.333333333333332,2.0338269762300567,1.3635372159413621
149,139.9,19.555555555555554,1.9559902761047556,1.067338195322409
150,140.0,16.88888888888889,1.689302473070438,1.0074454740410954
151,140.1,17.55555555555555,1.7559224325871547,1.0680074774251096
152,140.2,20.444444444444446,2.044895838210152,1.2407825513185209
153,140.3,20.0,2.000384649692171,1.525246439254369
154,140.4,19.11111111111111,1.9115980826749064,1.170877536379421
155,140.5,18.333333333333336,1.833750242276538,1.1132669206359325
156,140.6,17.11111111111111,1.7115002154777998,0.9917321794086248
157,140.7,17.11111111111111,1.7115191518673143,1.2317433469821326
158,140.8,19.444444444444443,1.9449136377979948,1.1696727656009818
159,140.9,20.444444444444446,2.044935862670207,1.0534443210417272
160,141.0,20.222222222222225,2.0226691610875194,1.3771069160371063
161,141.1,20.555555555555557,2.0559335432511294,1.6614106735020266
162,141.2,21.777777777777782,2.1782725247726082,1.1148988330083471
163,141.3,23.888888888888896,2.3894414623774565,1.1177806246964195
164,141.4,24.333333333333332,2.433900349376674,1.5149427447993746
165,141.5,20.22222222222222,2.0227580997857633,1.1613616264712177
166,141.6,24.444444444444443,2.4449513875172735,1.2274617409137234
167,141.7,20.777777777777782,2.0782513786306587,1.5595686413028604
168,141.8,26.333333333333332,2.6339059050385867,1.1051873500100116
169,141.9,22.33333333333333,2.233763591850378,1.4751398832138138
170,142.0,24.33333333333333,2.433862532882992,1.185494524329947
171,142.1,26.000000000000004,2.6005992517112544,1.6767604644167045
172,142.2,23.77777777777778,2.378331422873154,1.5273532617666412
173,142.3,26.44444444444445,2.6449936818137894,1.1736538095400464
174,142.4,26.333333333333336,2.6338547345272896,1.2674539935992861
175,142.5,28.333333333333332,2.834044856502482,1.716116966602425
176,142.6,32.111111111111114,3.2118482393470598,1.417140361775103
177,142.7,28.111111111111118,2.8117147985790907,1.3615562604011222
178,142.8,31.888888888888893,3.1895470369140972,1.6560853146167662
179,142.9,32.44444444444444,3.245276065716971,1.3801127427613076
180,143.0,33.66666666666667,3.3674715987904973,1.4064145392755882
181,143.1,36.888888888888886,3.689691533152765,1.4833507444016887
182,143.2,34.00000000000001,3.4007737656230215,1.6137985855097592
183,143.3,36.0,3.600840513043311,1.5167152883704786
184,143.4,35.77777777777778,3.578518190278213,1.8217603041698631
185,143.5,36.44444444444445,3.645233787433729,1.6443114939542949
186,143.6,38.11111111111111,3.8119805410802448,1.5498710571943595
187,143.7,45.77777777777778,4.57893735437433,1.8039053890219645
188,143.8,45.111111111111114,4.512047246431651,1.8675478031834147
189,143.9,41.44444444444446,4.145393897069279,1.7812393434752913
190,144.0,43.22222222222222,4.323217238060518,1.473568885049082
191,144.1,47.777777777777764,4.778810616117965,1.8746588432532074
192,144.2,47.777777777777786,4.778826183004329,1.9137526147096702
193,144.3,53.44444444444445,5.345749702605682,1.6981308584151822
194,144.4,59.666666666666664,5.968027465681774,2.049554150393787
195,144.5,55.88888888888889,5.590120708052063,1.8941249318737972
196,144.6,58.777777777777786,5.879129704164784,1.961286431701024
197,144.7,62.44444444444446,6.245800796575227,1.9551124365118862
198,144.8,56.666666666666664,5.667973026937838,1.6849612965631324
199,144.9,65.00000000000001,6.501371944171447,2.4393025907728467
200,145.0,67.66666666666667,6.768237639946061,1.928379875512078
201,145.1,72.99999999999999,7.301787766810069,2.220116297207999
202,145.2,66.55555555555556,6.657221064156023,2.2668369645211706
203,145.3,70.77777777777779,7.079356497570226,2.313264992563704
204,145.4,69.88888888888889,6.990530971465404,1.7495698528352581
205,145.5,72.0,7.201601012982926,2.302738761170091
206,145.6,72.33333333333333,7.234999872370029,1.6906990913372795
207,145.7,72.77777777777779,7.279521081921947,1.9456753280794883
208,145.8,76.55555555555556,7.657379932828635,2.403079750927512
209,145.9,74.00000000000001,7.401844476281359,2.1705383645652927
210,146.0,72.66666666666669,7.268290980594157,2.0682078240149053
211,146.1,73.44444444444444,7.346146570622164,2.1589397593381974
212,146.2,69.33333333333334,6.934926524158561,2.0049287224596903
213,146.3,69.11111111111111,6.912678750931062,2.0408316280418193
214,146.4,68.77777777777779,6.879339841468487,2.092909935829536
215,146.5,71.1111111111111,7.112765431156561,2.075687380398231
216,146.6,67.55555555555556,6.757119794305413,2.2792558940711047
217,146.7,66.44444444444444,6.645958679310719,1.6778968524774738
218,146.8,67.44444444444446,6.74588863449046,2.247950340492259
219,146.9,59.777777777777786,5.979031861649412,2.018483715192572
220,147.0,59.111111111111114,5.9124552593722965,2.448320130041947
221,147.1,58.22222222222222,5.823489661688868,2.3061366565279466
222,147.2,57.66666666666666,5.767916323452108,1.9734121438384193
223,147.3,58.33333333333334,5.8346774395401315,1.8123880377700148
224,147.4,53.44444444444445,5.3457129977823525,1.8644485877656984
225,147.5,53.0,5.3012318502985005,1.7149970202787093
226,147.6,47.0,4.701208513303076,2.1072987751129433
227,147.7,41.66666666666666,4.1675816504954994,1.5900693460472655
228,147.8,43.777777777777786,4.378702765725434,1.639256441510063
229,147.9,42.0,4.200962799979664,1.5980738139349502
230,148.0,39.111111111111114,3.9120394554059343,1.5568636060522698
231,148.1,35.11111111111111,3.5119305075998617,1.4653760758868362
232,148.2,33.0,3.3008093981606574,1.6444953558932702
233,148.3,35.666666666666664,3.5674404483177904,1.5532862138195551
234,148.4,35.77777777777779,3.5787105870049287,1.5591913079141553
235,148.5,32.666666666666664,3.2674626963374913,1.3596420340468331
236,148.6,29.77777777777778,2.978544909003342,1.297138824817467
237,148.7,29.0,2.9006281568334646,1.3546431053709564
238,148.8,27.777777777777782,2.7784181647264092,1.2485415235853388
239,148.9,24.888888888888893,2.489531516301006,1.2349154619003335
240,149.0,27.11111111111111,2.7117981956316366,1.333170473762565
241,149.1,22.88888888888889,2.289405872563152,1.3188692312602641
242,149.2,23.444444444444446,2.345035915817946,1.1518080164605144
243,149.3,23.555555555555557,2.3561047973895812,1.3307343277264336
244,149.4,21.555555555555554,2.156025835420345,1.0708172926253023
245,149.5,20.11111111111111,2.0116047611359735,1.0077126304584114
246,149.6,18.444444444444443,1.8448724871937017,1.2732293275768967
247,149.7,20.444444444444446,2.0449347672518514,1.1282370555154244
248,149.8,19.333333333333332,1.933810270515171,0.9868147627569809
249,149.9,19.222222222222225,1.9227036247652705,1.18104788675172
250,150.0,17.66666666666667,1.7670825102419798,1.0671817269204769
251,150.1,16.77777777777778,1.6781146382479197,1.1123385308895744
252,150.2,21.0,2.1005214343576686,1.5911051107406422
253,150.3,16.11111111111111,1.6114835513720596,1.0207219524546425
254,150.4,16.666666666666668,1.6670357596882732,0.9390904576802491
255,150.5,16.77777777777778,1.6781379954900606,1.0505924367072603
256,150.6,19.0,1.9004402657441049,1.101276011228354
257,150.7,15.666666666666668,1.5670146649395857,0.9337696763057882
258,150.8,16.666666666666668,1.6670112963454273,1.4935324615243275
259,150.9,17.666666666666668,1.7671491788714517,1.3104937908163696
260,151.0,13.0,1.3003568862708739,0.9997492213806245
261,151.1,13.333333333333334,1.3336713186007583,1.0260436944799738
262,151.2,15.777777777777779,1.5781491085911958,0.9270412757695923
263,151.3,14.88888888888889,1.4892112950145417,0.9058388670059592
264,151.4,14.333333333333332,1.4336435080067436,1.1011815001378547
265,151.5,14.0,1.400295707649711,0.9326819844099886
266,151.6,14.111111111111112,1.4114257698455117,1.004723259865077
267,151.7,15.888888888888888,1.5892335619617866,0.9278619533159882
268,151.8,12.777777777777779,1.2781102249601308,1.1309722013681105
269,151.9,14.555555555555554,1.455954681837262,0.946993968292243
270,152.0,13.555555555555554,1.3558646385943307,0.9107943362124038
271,152.1,14.222222222222223,1.4225502153915812,0.8562023708015563
272,152.2,14.88888888888889,1.4892012771057321,0.9691052427096017
273,152.3,14.444444444444445,1.4447134858826836,1.034123414902834
274,152.4,12.333333333333334,1.2336346320293516,0.8679426122079792
275,152.5,13.0,1.3003012924657888,0.8295692343162953
276,152.6,13.888888888888888,1.3892368829372552,0.9762787634656501
277,152.7,12.333333333333334,1.2335901471011117,0.9013239671552953
278,152.8,10.444444444444446,1.0446901593471878,0.7136921910313104
279,152.9,16.555555555555557,1.6558835331456645,1.021959837292603
280,153.0,12.555555555555555,1.2558112463101097,0.8701925645307017
281,153.1,11.444444444444445,1.1447223858903077,0.8265499764662623
282,153.2,12.0,1.200253475427069,0.9723052184432195
283,153.3,12.666666666666668,1.266939037989021,0.9406252793331714
284,153.4,12.444444444444446,1.2446745597364814,0.99985138127187
285,153.5,12.555555555555555,1.2558312721063654,0.8786841250614315
286,153.6,12.333333333333332,1.2336212911373965,0.972601088388972
287,153.7,12.0,1.200251256096048,0.9723552340695001
288,153.8,12.555555555555555,1.2557912260723427,1.5110582533433976
289,153.9,12.555555555555555,1.2559057934156292,0.997529955079618
290,154.0,10.888888888888888,1.0890801022880476,0.8071732663953788
291,154.1,11.222222222222223,1.1224734752127064,0.8120175225948522
292,154.2,13.222222222222223,1.3225412955740032,1.0293577387967905
293,154.3,9.555555555555555,0.9558134950123727,0.648524733267315
294,154.4,10.777777777777775,1.078026812770038,0.8354362579618202
295,154.5,12.222222222222221,1.2225424219242986,0.9285744332561895
296,154.6,12.33333333333333,1.2335957052082023,0.9014323325232148
297,154.7,13.0,1.300286864386039,1.0215814155580119
298,154.8,10.666666666666666,1.066901245759883,0.7908360092833804
299,154.9,12.11111111111111,1.2113790419899748,0.7149576589804699
300,155.0,11.666666666666666,1.166987961125041,0.9162060429168998
301,155.1,8.222222222222223,0.8223878755096151,0.6817906850977008
302,155.2,10.000000000000002,1.0002301321975409,0.873668045156376
303,155.3,11.222222222222221,1.122456804430488,0.7841699282133466
304,155.4,9.000000000000002,0.9002001163044212,0.8058831148776284
305,155.5,9.777777777777777,0.977992347312241,0.9308704176172132
306,155.6,10.0,1.0002279224414348,0.7651887268926009
307,155.7,9.555555555555554,0.9557879240008416,0.7442285130647774
308,155.8,11.666666666666666,1.1668868081076236,0.8914588409943052
309,155.9,10.222222222222223,1.0224623583126897,0.890176554988785
310,156.0,10.333333333333334,1.0334956440583325,0.7037632087614158
311,156.1,10.444444444444441,1.044671235417533,0.7830456040216411
312,156.2,8.444444444444446,0.8446256784335013,0.7686422673030674
313,156.3,10.11111111111111,1.0113779312133866,0.9391604511964747
314,156.4,8.444444444444446,0.8446112031716223,0.7876423076549988
315,156.5,10.000000000000002,1.0002412450876081,0.9232244731965368
316,156.6,8.777777777777777,0.877981234869689,0.6266346155588066
317,156.7,8.77777777777778,0.8779634399632706,0.7045397038269858
318,156.8,10.555555555555555,1.0557823458559001,1.3243074382524063
319,156.9,9.222222222222221,0.9225146384861224,0.75154191246111
320,157.0,8.666666666666666,0.8668578952008338,0.8193353930006628
321,157.1,9.555555555555559,0.9557490016388271,0.7829908725277352
322,157.2,10.444444444444446,1.044714601779927,1.2378616175456387
323,157.3,7.555555555555556,0.7557456661874705,0.660838944442694
324,157.4,10.222222222222225,1.0224679391251623,0.7648084027753889
325,157.5,9.777777777777777,0.9779612017165962,0.8208394905106038
326,157.6,10.222222222222223,1.0225090561058041,1.5474618065413968
327,157.7,8.222222222222223,0.8224557203576114,0.7926198212829826
328,157.8,8.11111111111111,0.8113523775595499,0.710947150358025
329,157.9,8.444444444444446,0.8447090614671594,0.7592215304214628
330,158.0,6.222222222222222,0.6223789737194028,0.6426751774854834
331,158.1,9.888888888888888,0.9891323561986092,0.7842969048408237
332,158.2,9.333333333333334,0.9335623483085137,0.8711183003820732
333,158.3,8.11111111111111,0.8112711998376231,0.6098033238534233
334,158.4,8.444444444444445,0.8446223242894474,0.7589936843451651
335,158.5,9.444444444444445,0.9446957394895887,0.7824093806845028
336,158.6,8.222222222222223,0.8224001002897836,0.6708728077153708
337,158.7,8.000000000000002,0.800197894305869,0.7583633349081116
338,158.8,9.555555555555555,0.9557756952210761,0.8378606744015029
339,158.9,8.444444444444446,0.8446156467260885,0.7686561072832634
340,159.0,8.666666666666666,0.8668823494252329,1.1948409455082443
341,159.1,8.444444444444445,0.844614547521343,0.7391446472404096
342,159.2,10.000000000000002,1.0002067867469926,0.7747297489573638
343,159.3,7.555555555555556,0.7557390059777975,0.714761678289723
344,159.4,8.111111111111112,0.8113067967707815,0.8265024613427304
345,159.5,9.222222222222223,0.9224623649903034,0.7804748239950476
346,159.6,6.333333333333334,0.6334567383842082,0.6257411664207781
347,159.7,7.555555555555556,0.7557056328257126,0.820890953266895
348,159.8,6.222222222222222,0.6224045616479273,0.542760869632071
349,159.9,6.666666666666666,0.6668111989545895,0.5578717466272045
350,160.0,8.000000000000002,0.8001623296383147,0.7077255605314906
351,160.1,6.555555555555556,0.6556789583783318,0.6383226123910888
352,160.2,9.666666666666663,0.9668923490850535,0.8644834259808645
353,160.3,6.111111111111112,0.611282334305601,0.6359986482462419
354,160.4,8.444444444444446,0.8446011912750279,1.4651543918563212
355,160.5,8.888888888888888,0.8891546126775082,0.8228671205620949
356,160.6,8.444444444444445,0.8446434497469163,0.7783069572422576
357,160.7,7.555555555555556,0.7556878581678105,0.6718894064615905
358,160.8,6.8888888888888875,0.6890189659459036,0.5573998124317573
359,160.9,7.555555555555556,0.7557289900711902,0.6380456004252805
360,161.0,7.666666666666667,0.766881239538668,0.6187457197819423
361,161.1,7.222222222222223,0.7223656379469022,0.6917331776758234
362,161.2,7.111111111111112,0.7112767572819229,0.6979364920373006
363,161.3,7.777777777777778,0.7779678901906072,0.7116265709313571
364,161.4,8.222222222222223,0.8223945388400801,0.7032123234662762
365,161.5,6.555555555555555,0.6557290040925504,0.6498540715615916
366,161.6,6.888888888888889,0.6890067224753749,0.68826049540748
367,161.7,9.222222222222221,0.9223767497191151,1.1489160551605428
368,161.8,6.111111111111112,0.6112623182915883,0.6000100175831252
369,161.9,7.222222222222223,0.7223545197184295,0.837078529499005
370,162.0,6.888888888888889,0.689072339530814,0.6775921068888638
371,162.1,7.222222222222222,0.722364519162241,0.7232008018249608
372,162.2,5.888888888888889,0.5890145117120914,0.6566107465583523
373,162.3,7.777777777777778,0.7779412226427964,0.6685975213420747
374,162.4,9.222222222222223,0.9224301228661278,0.7611931909182404
375,162.5,6.222222222222224,0.6223723159565093,0.5561611748522431
376,162.6,7.111111111111112,0.711297891420677,0.6426768089276539
377,162.7,7.555555555555556,0.7556622715871807,0.7932660297381987
378,162.8,7.444444444444445,0.7446123123915872,0.6566392213125782
379,162.9,6.777777777777778,0.67793454018207,0.6722438355568446
380,163.0,6.888888888888889,0.6890489785018176,0.6322048368533894
381,163.1,7.1111111111111125,0.7112133884843012,0.8153532142721802
382,163.2,7.222222222222222,0.7223645309567723,0.5999803435867458
383,163.3,5.222222222222222,0.522368965824008,0.5976241910320803
384,163.4,6.222222222222223,0.6223734314083079,0.6310295867529132
385,163.5,6.555555555555556,0.6557012039578017,0.6024972502538297
386,163.6,10.0,1.0001022684688141,1.4115911814908322
387,163.7,6.111111111111112,0.6112167219249058,0.5747252106536331
388,163.8,7.666666666666668,0.7668056268206622,0.6536114757456429
389,163.9,6.777777777777778,0.6779011730362569,0.6382625488759325
390,164.0,7.222222222222223,0.722397877399204,0.6122400957680183
391,164.1,6.111111111111112,0.6112378536121377,0.6122723903190738
392,164.2,8.000000000000002,0.8001378636192535,1.1275258702744173
393,164.3,8.666666666666666,0.8668456628498861,1.1882871852296162
394,164.4,6.444444444444445,0.6446245698808045,0.7301672332832372
395,164.5,5.7777777777777795,0.5779022867064054,0.6608004800354305
396,164.6,6.000000000000001,0.600140082947001,0.5671118415032966
397,164.7,5.1111111111111125,0.5112322879305963,0.49254618027742075
398,164.8,6.777777777777777,0.6779567830877947,0.590088672695907
399,164.9,6.222222222222222,0.6223667487217531,0.6872073605263986
400,165.0,6.666666666666668,0.6668134129405272,0.6086926986796877
