,L,cps,cps_per_nA,cps_per_nA_stdev,baseline,cps_per_nA_corrected,fit
123,137.3,89.26666666666667,1.787082554592914,0.2348394106703044,1.7177560706934087,0.06932648389950535,0.01465123653616105
124,137.4,86.6,1.733661874494897,0.1728405649820321,1.707199359641643,0.026462514853254016,0.016157813464811887
125,137.5,88.33333333333331,1.7683635625059515,0.2416985357295807,1.6967500376492326,0.0716135248567189,0.01779636441579484
126,137.6,88.46666666666665,1.771018423042165,0.2351905645822603,1.6864067488329197,0.08461167420924531,0.019575838812426343
127,137.7,83.73333333333333,1.6762762280521954,0.1653112309509783,1.6761681568121354,0.0001080712400600703,0.021505515671802318
128,137.8,83.06666666666666,1.6629100297006207,0.1588900960061103,1.666032944416503,-0.003122914715882219,0.023594986420430387
129,137.9,83.33333333333334,1.6682914633732602,0.2476174398605888,1.655999813397209,0.012291649976051255,0.02585413389845251
130,138.0,81.46666666666667,1.6308429832824285,0.1992638232760415,1.646067484142181,-0.015224500859752466,0.028293107348368297
131,138.1,80.80000000000001,1.617524619505209,0.2086451274152068,1.6362346953951197,-0.018710075889910582,0.030922293202886558
132,138.2,85.46666666666665,1.710935103492994,0.2247362025570779,1.6265002039783265,0.08443489951466754,0.03375228150953255
133,138.3,82.33333333333333,1.648259919979358,0.1467675259604543,1.6168627845193164,0.031397135460041525,0.03679382785718158
134,138.4,82.46666666666667,1.6509022986741626,0.176954377953344,1.6073212291812198,0.043581069492942826,0.040057810702219095
135,138.5,82.06666666666666,1.6428782232245889,0.1794335047764022,1.5978743473968988,0.045003875827690054,0.043555184030045956
136,138.6,81.53333333333333,1.6322161043716932,0.213274078866647,1.5885209656068235,0.043695138764869634,0.04729692533173204
137,138.7,83.33333333333334,1.6682855525416318,0.2107590043967832,1.5792599270006227,0.08902562554100912,0.05129397892672481
138,138.8,82.8,1.6576143561283736,0.2366709628624107,1.5700900912623146,0.08752426486605902,0.05555719472167772
139,138.9,83.06666666666666,1.6629121464490613,0.2152188014172682,1.5610103343191897,0.1019018121298716,0.06009726256426582
140,139.0,79.86666666666669,1.5988726639083064,0.2078012764859329,1.5520195480942849,0.04685311581402152,0.06492464243135676
141,139.1,81.80000000000001,1.637579096538934,0.193447617319934,1.5431166402624628,0.09446245627647132,0.0700494907857083
142,139.2,84.33333333333334,1.6882898242376465,0.1959449842814236,1.5343005340100342,0.15398929022761232,0.07548158354812018
143,139.3,81.73333333333332,1.6362941367755557,0.2555852162004598,1.5255701677978963,0.11072396897765935,0.08123023626699635
144,139.4,79.0,1.5814666816425755,0.2045883305706411,1.516924495128171,0.06454218651440446,0.08730422223024116
145,139.5,80.73333333333332,1.6161864852079568,0.186495279830764,1.5083624843142691,0.10782400089368771,0.09371168946213448
146,139.6,73.99999999999999,1.4814319902139,0.225868346092583,1.4998831182543952,-0.018451128040495313,0.10046007778824119
147,139.7,76.60000000000001,1.5334728329769196,0.195997829901476,1.4914853942084219,0.041987438768497753,0.10755603744395391
148,139.8,78.80000000000001,1.5774843238548404,0.2446946561576429,1.483168323578107,0.09431600027673337,0.11500535105689597
149,139.9,78.06666666666666,1.5628486442595195,0.1835884557383628,1.4749309316906327,0.08791771256888681,0.12281286126081177
150,140.0,78.53333333333333,1.5721744784356249,0.0830734580310709,1.466772257585392,0.10540222085023276,0.1309824067089013
