,mean,se,stdev,time,Time
78,7.444444444444445,0.6034878050666787,1.7069212773041351,150.54,150.54
79,7.333333333333333,0.7993052538854531,2.260776661041756,152.47,152.47
80,8.0,0.8819171036881969,2.494438257849294,154.4,154.4
81,7.333333333333333,0.9574271077563381,2.70801280154532,156.32999999999998,156.32999999999998
82,7.333333333333333,1.0137937550497031,2.8674417556808756,158.26,158.26
83,8.11111111111111,1.6620305890723988,4.700932400290262,160.19,160.19
84,8.333333333333334,1.3228756555322954,3.7416573867739413,162.12,162.12
85,6.111111111111111,1.1358360166811596,3.212629398844658,164.04999999999998,164.04999999999998
86,8.222222222222221,0.7412035591181296,2.096440251568134,165.98,165.98
87,9.333333333333334,1.414213562373095,4.0,167.91,167.91
88,8.777777777777779,1.222222222222222,3.456966485800899,169.84,169.84
