,mean,se,stdev,time,Time
81,1104.6666666666667,11.464922347946562,16.21384867602041,156.32999999999998,156.32999999999998
82,1108.0,4.582575694955841,6.48074069840786,158.26,158.26
83,1150.3333333333333,21.419098435223127,30.291179500896884,160.19,160.19
84,1120.6666666666667,26.958816327461,38.12552367582058,162.12,162.12
85,1117.3333333333333,8.762292952063277,12.391753530294071,164.04999999999998,164.04999999999998
86,1119.0,14.84362938547488,20.992061991778385,165.98,165.98
87,1100.6666666666667,12.679817734406825,17.93197020841702,167.91,167.91
88,1071.0,5.686240703077327,8.04155872120988,169.84,169.84
89,1106.3333333333333,7.5351030369715435,10.656244908763853,171.76999999999998,171.76999999999998
90,1094.0,19.03505538035898,26.919633479426622,173.7,173.7
91,1068.6666666666667,23.311894913207816,32.96799795087486,175.63,175.63
