,L,cps_per_nA,cps_per_nA_stdev,baseline,cps_per_nA_corrected,fit
281,153.1,1.1444444444444446,0.8263410350290247,0.9345261342449168,0.2099183101995279,0.3234069682096871
282,153.2,1.1999999999999995,0.9722063490767716,0.931819459528614,0.2681805404713855,0.31505672035414506
283,153.3,1.2666666666666668,0.940449065311059,0.9291301721699056,0.3375364944967612,0.3068556645381393
284,153.4,1.2444444444444445,0.999753055929066,0.9264581235694564,0.3179863208749881,0.29879768044227994
285,153.5,1.2555555555555558,0.8784807311840873,0.9238031667119442,0.3317523888436116,0.2908777075922542
286,153.6,1.2333333333333334,0.9723968097209876,0.921165156145845,0.3121681771874883,0.283091611184854
287,153.7,1.2000000000000002,0.9722063490767718,0.9185439479635148,0.2814560520364854,0.27543605978636115
288,153.8,1.255555555555555,1.5109068489396813,0.9159393997815666,0.3396161557739885,0.26790841415703537
289,153.9,1.2555555555555558,0.9969707203744508,0.9133513707215416,0.3422041848340142,0.26050662651023876
290,154.0,1.0888888888888888,0.8070675465482171,0.9107797213908584,0.1781091674980305,0.2532291495515296
291,154.1,1.122222222222222,0.8118717894280695,0.90822431386405,0.2139979083581721,0.2460748546683415
292,154.2,1.3222222222222226,1.0291432371002276,0.905685011664274,0.4165372105579485,0.23904295865921515
293,154.3,0.9555555555555556,0.648264539813992,0.9031616797450932,0.0523938758104622,0.23213295840679343
294,154.4,1.0777777777777775,0.835257038873456,0.9006541844725254,0.177123593305252,0.22534457291326312
295,154.5,1.2222222222222223,0.9282932699646852,0.8981623936073512,0.3240598286148711,0.21867769213228422
296,154.6,1.2333333333333338,0.9012337223063852,0.8956861762876841,0.3376471570456497,0.21213233204877102
297,154.7,1.2999999999999998,1.021436896402971,0.8932254030117929,0.4067745969882069,0.2057085954773999
298,154.8,1.0666666666666664,0.7906865277625421,0.8907799456211704,0.175886721045496,0.19940663807270934
299,154.9,1.2111111111111112,0.7148340047318587,0.8883496772838562,0.3227614338272551,0.19322663906780538
300,155.0,1.1666666666666663,0.9159087776022724,0.8859344724779871,0.2807321941886792,0.18716877628462736
301,155.1,0.8222222222222223,0.6816827400079093,0.883534206975597,-0.0613119847533747,0.18123320498616532
302,155.2,1.0,0.8734775114237137,0.8811487578266449,0.118851242173355,0.17542004016922197
303,155.3,1.1222222222222225,0.7840225494363611,0.878778003343271,0.2434442188789514,0.16972934192504657
304,155.4,0.8999999999999999,0.8057662559695953,0.8764218230842844,0.0235781769157155,0.1641611035238246
305,155.5,0.9777777777777776,0.9306840707276414,0.8740800978398644,0.1036976799379132,0.15871524190720415
306,155.6,1.0,0.7649739768026003,0.8717527096164879,0.1282472903835121,0.15339159030054722
307,155.7,0.9555555555555552,0.7440297352348091,0.8694395416220678,0.0861160139334873,0.14818989268292218
308,155.8,1.1666666666666667,0.8913161304747295,0.8671404782513024,0.2995261884153644,0.14310979987799596
309,155.9,1.022222222222222,0.889999306422257,0.8648554050712381,0.1573668171509837,0.1381508670526405
310,156.0,1.033333333333333,0.7036939570475116,0.8625842088070267,0.1707491245263063,0.1333125524321498
311,156.1,1.0444444444444445,0.7828406646137127,0.8603267773278942,0.1841176671165503,0.1285942170615091
312,156.2,0.8444444444444444,0.7685162873684704,0.8580829996333017,-0.0136385551888572,0.12399512546096766
313,156.3,1.0111111111111108,0.9388067025172746,0.8558527658393026,0.1552583452718082,0.11951444704144062
314,156.4,0.8444444444444444,0.7875575620741937,0.8536359671650935,-0.009191522720649,0.11515125816092775
315,156.5,0.9999999999999998,0.9229582069908974,0.8514324959197491,0.1485675040802506,0.11090454471726412
316,156.6,0.877777777777778,0.6264735715115756,0.8492422454891474,0.0285355322886305,0.10677320518527947
317,156.7,0.8777777777777777,0.7043953715820206,0.8470651103230759,0.0307126674547018,0.10275605401776765
318,156.8,1.0555555555555558,1.3238085721895254,0.8449009859225152,0.2106545696330406,0.09885182533981994
319,156.9,0.922222222222222,0.7512130108393499,0.8427497688271064,0.0794724533951156,0.09505917687504842
320,157.0,0.8666666666666666,0.8192137151629666,0.8406113566027823,0.0260553100638842,0.09137669405013421
321,157.1,0.9555555555555556,0.7828406646137128,0.8384856478295789,0.1170699077259767,0.08780289423115702
322,157.2,1.0444444444444445,1.2374805148734096,0.8363725420896119,0.2080719023548326,0.08433623105125228
323,157.3,0.7555555555555554,0.6607141665474889,0.8342719399552179,-0.0787163843996624,0.08097509879453606
324,157.4,1.0222222222222226,0.7646511348482335,0.8321837429772633,0.1900384792449593,0.07771783680593089
325,157.5,0.977777777777778,0.8207193472275285,0.8301078536736081,0.1476699241041699,0.07456273390060253
326,157.6,1.022222222222222,1.546641123671584,0.8280441755177328,0.1941780467044891,0.0715080327503273
327,157.7,0.8222222222222221,0.7922463764433726,0.8259926129275191,-0.003770390705297,0.06855193422718849
328,157.8,0.8111111111111111,0.7106769507976618,0.8239530712541832,-0.012841960143072,0.06569260168773666
329,157.9,0.8444444444444447,0.7588164923983944,0.8219254567713643,0.0225189876730803,0.06292816518311597
330,158.0,0.6222222222222221,0.6425258797689315,0.8199096766643537,-0.1976874544421315,0.06025672558271147
331,158.1,0.9888888888888886,0.7840225494363613,0.8179056390194785,0.17098324986941,0.05767635860071273
332,158.2,0.9333333333333336,0.8709296863229076,0.815913252813625,0.1174200805197085,0.05518511871654765
333,158.3,0.8111111111111112,0.6096953297030646,0.8139324279039036,-0.0028213167927924,0.05278104298155529
334,158.4,0.8444444444444444,0.7588164923983945,0.8119630750174571,0.0324813694269873,0.05046215470549856
335,158.5,0.9444444444444444,0.7821306764612472,0.810005105741401,0.1344393387030433,0.048226467017596926
336,158.6,0.8222222222222223,0.6707283676794028,0.8080584325129037,0.0141637897093186,0.04607198629775592
337,158.7,0.7999999999999999,0.7581654270769771,0.8061229686093969,-0.0061229686093969,0.04399671547451329
338,158.8,0.9555555555555556,0.8376923033320338,0.8041986281389202,0.1513569274166354,0.04199865718701512
339,158.9,0.844444444444444,0.7685162873684704,0.8022853260305935,0.0421591184138504,0.04007581680903504
340,159.0,0.8666666666666665,1.1944315244779284,0.8003829780252145,0.0662836886414519,0.03822620533367195
341,159.1,0.8444444444444444,0.739035073258484,0.798491500665985,0.0459529437784594,0.03644784211795648
342,159.2,1.0,0.7745966692414836,0.7966108112893588,0.2033891887106411,0.03473875748709868
343,159.3,0.7555555555555553,0.71457489736949,0.7947408280160115,-0.0391852724604562,0.03309699519859777
344,159.4,0.811111111111111,0.8263410350290247,0.7928814697419311,0.0182296413691799,0.03152061476686892
345,159.5,0.9222222222222224,0.7802342161804784,0.7910326561296228,0.1311895660925995,0.030007693649430723
346,159.6,0.6333333333333333,0.6256848100133818,0.789194307599435,-0.1558609742661016,0.028556329296077074
347,159.7,0.7555555555555554,0.8207193472275286,0.7873663453209951,-0.0318107897654397,0.027164641062773158
348,159.8,0.6222222222222222,0.5425135829214979,0.7855486912047616,-0.1633264689825393,0.025830771992328656
349,159.9,0.6666666666666667,0.557773351022717,0.7837412678936855,-0.1170746012270187,0.024552890464176736
350,160.0,0.7999999999999999,0.7076303701373627,0.7819439987549799,0.01805600124502,0.023329191715831456
351,160.1,0.6555555555555554,0.6381880213677502,0.7801568078719984,-0.1246012523164429,0.02215789923883629
352,160.2,0.9666666666666662,0.8643130434264177,0.778379620036221,0.1882870466304452,0.021037266052208067
353,160.3,0.6111111111111112,0.6358623967921996,0.7766123607393411,-0.1655012496282299,0.019965575856570595
354,160.4,0.8444444444444443,1.4649821976755113,0.77485495616546,0.0695894882789843,0.018941144072334257
355,160.5,0.8888888888888888,0.8225224677031889,0.7731073331833764,0.1157815557055124,0.017962318765413883
356,160.6,0.8444444444444444,0.7780951733338489,0.7713694193389826,0.0730750251054618,0.01702748146411149
357,160.7,0.7555555555555552,0.6718318425702654,0.7696411428477543,-0.0140855872921991,0.016135047870884846
358,160.8,0.688888888888889,0.5573304979548644,0.7679224325873397,-0.0790335436984507,0.01528346847281712
359,160.9,0.7555555555555558,0.6378977819736588,0.7662132180902446,-0.0106576625346888,0.014471229054673728
360,161.0,0.7666666666666667,0.6185406959874126,0.7645134295366078,0.0021532371300588,0.013696851118483016
361,161.1,0.722222222222222,0.6916610887771515,0.7628229977470742,-0.0406007755248521,0.012958892213626673
362,161.2,0.711111111111111,0.6977919319158927,0.7611418541757561,-0.050030743064645,0.012255946181442675
363,161.3,0.7777777777777778,0.7114582486036498,0.7594699309032855,0.0183078468744922,0.011586643318361421
364,161.4,0.8222222222222221,0.7030796453136164,0.7578071606299568,0.0644150615922652,0.010949650461594438
365,161.5,0.6555555555555556,0.6496912847130545,0.7561534766689522,-0.1005979211133966,0.010343671001378495
366,161.6,0.6888888888888888,0.6881716696534232,0.7545088129396587,-0.0656199240507698,0.00976744482376076
367,161.7,0.922222222222222,1.148858800379697,0.7528731039610667,0.1693491182611554,0.009219748187868571
368,161.8,0.6111111111111112,0.5998971105196927,0.751246284845253,-0.1401351737341418,0.008699393541566671
369,161.9,0.7222222222222221,0.8370288429621874,0.7496282912909491,-0.027406069068727,0.008205229279350005
370,162.0,0.6888888888888889,0.6773222512945853,0.7480190595771836,-0.0591301706882947,0.007736139446254579
371,162.1,0.7222222222222221,0.7230764179343973,0.7464185265570136,-0.0241963043347914,0.007291043391503253
372,162.2,0.5888888888888891,0.6564964998543312,0.7448266296513277,-0.1559377407624386,0.0068688953755202
373,162.3,0.777777777777778,0.6685159536218367,0.7432433068427324,0.0345344709350455,0.006468684133866603
374,162.4,0.922222222222222,0.7610097256074564,0.7416684966695117,0.1805537255527103,0.00608943240155927
375,162.5,0.6222222222222219,0.5559998223643023,0.7401021382196624,-0.1178799159974405,0.0057301964011363515
376,162.6,0.7111111111111107,0.6425258797689316,0.7385441711250067,-0.027433060013896,0.005390065297738212
377,162.7,0.7555555555555554,0.7931808132255443,0.7369945355553746,0.0185610200001807,0.005068160624363265
378,162.8,0.7444444444444446,0.6564964998543311,0.7354531722128619,0.0089912722315826,0.004763635680353563
379,162.9,0.6777777777777777,0.672107428214961,0.733920022326159,-0.0561422445483813,0.004475674906054405
380,163.0,0.6888888888888888,0.632065006814573,0.7323950276449472,-0.0435061387560584,0.004203493236477799
381,163.1,0.7111111111111111,0.8152860590152953,0.7308781304343679,-0.0197670193232567,0.00394633543668839
382,163.2,0.722222222222222,0.599897110519693,0.7293692734695585,-0.0071470512473365,0.003703475421511563
383,163.3,0.5222222222222223,0.5974224470564472,0.7278684000302565,-0.2056461778080343,0.003474215562048936
384,163.4,0.622222222222222,0.6308919807368173,0.7263754538954705,-0.1041532316732485,0.0032578859813691607
385,163.5,0.6555555555555554,0.6023616074857692,0.7248903793382135,-0.0693348237826581,0.003053843841624069
386,163.6,0.9999999999999998,1.4115922189473114,0.7234131211203054,0.2765868788796943,0.002861472624725922
387,163.7,0.6111111111111112,0.5746711351549222,0.7219436244872369,-0.1108325133761257,0.002680181408603753
388,163.8,0.7666666666666667,0.6534807090014495,0.7204818351630953,0.0461848315035714,0.0025094041409436094
389,163.9,0.6777777777777778,0.6381880213677505,0.7190276993455558,-0.0412499215677779,0.002348598912204362
390,164.0,0.7222222222222222,0.6121203787039695,0.7175811637009292,0.004641058521293,0.002197247229588651
391,164.1,0.6111111111111112,0.6121203787039696,0.7161421753592727,-0.1050310642481615,0.002054853293540863
392,164.2,0.7999999999999999,1.1274356350191843,0.7147106819095609,0.085289318090439,0.0019209432782354408
393,164.3,0.8666666666666666,1.188213723137321,0.7132866313949124,0.1533800352717541,0.00179506461741526
394,164.4,0.6444444444444445,0.7299585646958595,0.7118699723078783,-0.0674255278634338,0.0016767852968378532
395,164.5,0.5777777777777778,0.6607141665474888,0.7104606535857827,-0.1326828758080048,0.0015656931544875356
396,164.6,0.6,0.566993369874359,0.7090586246061226,-0.1090586246061225,0.0014613951896167321
397,164.7,0.5111111111111114,0.4924115512480078,0.7076638351820239,-0.1965527240709125,0.0013635168815855408
398,164.8,0.6777777777777777,0.5899361756648129,0.7062762355577497,-0.0284984577799719,0.0012717015193796884
399,164.9,0.6222222222222223,0.6870944370551246,0.7048957764042643,-0.0826735541820419,0.001185609542600455
400,165.0,0.6666666666666665,0.6085806194501847,0.7035224088148486,-0.0368557421481821,0.001104917894636702
